make_light	8017c304	276
make_view	8017c418	660
make_animator	8017c6ac	120
make_weight	8017c724	120
make_group_of_type	8017c79c	204
format_object_id	8017c868	460
make_group	8017ca34	528
addto_group	8017cc44	236
addto_groupfirst	8017cd30	252
group_contains_obj	8017ce2c	132
show_details	8017ceb0	1192
stub_objects_2	8017d358	36
make_scene	8017d37c	36
menu_cb_reset_positions	8017d428	56
func_8017E2F0	8017d460	240
apply_to_obj_types_in_group	8017d550	420
func_8017E584	8017d6f4	692
func_8017E838	8017d9a8	436
func_8017E9EC	8017db5c	168
func_8017EA94	8017dc04	144
func_8017EB24	8017dc94	476
is_obj_xz_in_bounding_box	8017de70	204
is_point_xz_in_bounding_box	8017df3c	144
gd_plane_point_within	8017dfcc	504
transform_child_objects_recursive	8017e1c4	444
func_8017F210	8017e380	444
func_8017F3CC	8017e53c	56
stub_objects_3	8017e574	32
interpolate_animation_transform	8017e594	416
move_animator	8017e734	4192
drag_picked_object	8017f794	768
move_animators	8017fa94	80
find_and_drag_picked_object	8017fae4	60
move_camera	8017fb20	1572
move_cameras_in_grp	80180144	56
func_8018100C	8018017c	876
move_lights_in_grp	801804e8	56
move_group_members	80180520	172
proc_view_movement	801805cc	152
reset_nets_and_gadgets	80180664	68
null_obj_lists	801806a8	160
func_801815E0	80180750	384
scale_verts	801808d0	220
move_skin	801809ac	88
func_80181894	80180a04	316
reset_weight_vtx	80180b40	272
reset_weight	80180c50	168
reset_joint_weights	80180cf8	112
Unknown80181D14	80180e84	412
func_80181EB0	80181020	472
func_80182088	801811f8	792
func_801823A0	80181510	336
make_particle	80181660	268
make_connection	8018176c	380
func_80182778	801818e8	656
func_80182A08	80181b78	636
move_particle	80181df4	2284
move_particles_in_grp	801826e0	88
Unknown801835C8	80182738	680
stub_particles_1	801829e0	20
stub_particles_2	801829f4	20
stub_particles_3	80182a08	28
stub_particles_4	80182a24	28
func_801838D0	80182a40	56
d_stash_dynobj	80182a80	48
d_unstash_dynobj	80182ab0	48
reset_dynlist	80182ae0	112
proc_dynlist	80182b50	2108
d_set_name_suffix	8018338c	164
d_append_to_name_suffix	80183430	168
reset_dynamic_objs	80183660	92
d_add_net_with_subgroup	801836bc	180
d_end_net_with_subgroup	80183770	108
d_attach_joint_to_net	801837dc	124
d_make_netfromshapeid	80183858	120
d_make_netfromshape_ptrptr	801838d0	72
add_to_dynobj_list	80183918	668
d_makeobj	80183c28	772
d_attach	80183f2c	200
d_attach_to	80183ff4	936
d_attachto_dynid	8018439c	164
copy_bytes	80184440	76
alloc_animdata	8018448c	1468
chk_shapegen	80184a48	1944
d_set_nodegroup	801851e0	416
d_set_matgroup	80185380	240
d_set_texture_st	80185470	156
d_use_texture	8018550c	172
d_set_skinshape	801855b8	228
d_map_materials	8018569c	140
d_map_vertices	80185728	140
d_set_planegroup	801857b4	288
d_set_shapeptrptr	801858d4	444
d_set_shapeptr	80185a90	412
d_use_obj	80185c2c	136
set_cur_dynobj	80185cb4	40
d_start_group	80185cdc	48
d_end_group	80185d0c	260
d_addto_group	80185e10	124
d_use_integer_names	80185e8c	24
d_set_init_pos	80185ea4	664
d_set_velocity	8018613c	312
d_get_velocity	80186274	344
d_set_torque	801863cc	228
d_get_init_pos	801864b0	392
d_get_init_rot	80186638	396
d_set_rel_pos	801867c4	796
d_addto_rel_pos	80186ae0	464
d_get_rel_pos	80186cb0	504
d_get_att_objgroup	80186ea8	220
d_get_att_to_obj	80186f84	220
d_get_scale	80187060	392
d_set_att_offset	801871e8	452
d_set_att_to_offset	801873ac	340
d_get_att_offset	80187500	340
d_get_att_flags	80187654	276
d_set_world_pos	80187768	624
d_set_normal	801879d8	264
d_get_world_pos_ptr	80187ae0	204
d_get_world_pos	80187bac	1656
d_make_vertex	80188224	76
d_set_scale	80188270	540
d_set_rotation	8018848c	296
d_center_of_gravity	801885b4	220
d_set_shape_offset	80188690	220
d_add_valptr	8018876c	412
d_add_valproc	80188908	184
d_link_with_ptr	801889c0	840
d_link_with	80188d08	208
d_set_flags	80188dd8	524
d_clear_flags	80188fe4	376
d_set_parm_f	8018915c	556
d_set_parm_ptr	80189388	472
d_set_obj_draw_flag	80189560	96
d_set_type	801895c0	368
d_set_id	80189730	296
d_set_colour_num	80189858	452
d_set_material	80189a1c	176
d_friction	80189acc	220
d_set_spring	80189ba8	172
d_set_ambient	80189c54	220
d_set_diffuse	80189d30	304
d_set_control_type	80189e60	172
d_get_bounding_box	80189f0c	212
d_get_matrix	80189fe0	332
d_set_matrix	8018a12c	276
d_set_rot_mtx	8018a240	216
d_get_rot_mtx_ptr	8018a318	188
d_set_i_matrix	8018a3d4	304
d_get_matrix_ptr	8018a504	276
d_get_i_mtx_ptr	8018a618	212
d_calc_world_dist_btwn	8018a6ec	156
d_set_skin_weight	8018a788	216
get_objvalue	8018a860	184
Unknown8018B7A8	8018a918	148
create_gui_menu	8018aa70	192
make_label	8018ab30	192
make_gadget	8018abf0	220
set_objvalue	8018accc	184
set_static_gdgt_value	8018ad84	164
adjust_gadget	8018ae70	692
reset_gadget	8018b124	444
reset_gadgets_in_grp	8018b2e0	56
new_memtracker	8018b320	180
get_memtracker	8018b3d4	168
start_memtracker	8018b47c	260
print_most_recent_memtracker_name	8018b580	72
stop_memtracker	8018b5c8	364
remove_all_memtrackers	8018b734	140
get_memtracker_by_index	8018b7c0	36
print_all_memtrackers	8018b7e4	184
print_all_timers	8018b89c	180
deactivate_timing	8018b950	24
activate_timing	8018b968	28
remove_all_timers	8018b984	308
get_timer	8018bb64	192
get_timernum	8018bc84	108
split_timer_ptr	8018bcf0	220
split_all_timers	8018bdcc	112
start_all_timers	8018be3c	148
start_timer	8018bed0	208
restart_timer	8018bfa0	188
split_timer	8018c05c	92
stop_timer	8018c0b8	216
get_scaled_timer_total	8018c190	72
get_timer_total	8018c1d8	80
fatal_print	8018c228	48
print_stack_trace	8018c258	112
fatal_printf	8018c2c8	712
imin	8018c590	144
imout	8018c620	176
gd_rand_float	8018c6d0	328
gd_atoi	8018c818	352
gd_lazy_atof	8018c978	64
format_number_hex	8018c9b8	96
format_number_decimal	8018ca18	252
sprint_val_withspecifiers	8018cb68	672
gd_strcpy	8018ce08	68
ascii_to_uppercase	8018ce4c	128
gd_strdup	8018cecc	124
gd_strlen	8018cf48	84
gd_strcat	8018cf9c	132
gd_str_not_equal	8018d020	168
gd_str_contains	8018d0c8	144
gd_feof	8018d158	36
gd_set_feof	8018d17c	32
gd_fopen	8018d19c	528
gd_fread	8018d3ac	300
gd_fclose	8018d4d8	28
gd_get_file_size	8018d4f4	28
is_newline	8018d510	56
gd_fread_line	8018d548	328
grabbable_joint_update_func	8018d690	1736
eye_joint_update_func	8018dd58	628
func_8018EE5C	8018dfcc	284
set_joint_vecs	8018e0e8	208
make_joint	8018e1b8	512
make_grabber_joint	8018e3b8	224
func_8018F328	8018e498	420
func_8018F4CC	8018e63c	84
func_8018F520	8018e690	892
func_8018F89C	8018ea0c	460
func_8018FA68	8018ebd8	96
set_skin_weight	8018ec38	144
func_8018FB58	8018ecc8	332
add_joint2bone	8018ee14	248
make_bone	8018ef0c	376
stub_joints_1	8018f084	20
func_8018FF28	8018f098	96
print_some_spaces	8018f0f8	96
func_8018FFE8	8018f158	384
func_80190168	8018f2d8	640
func_801903E8	8018f558	396
func_80190574	8018f6e4	1088
func_801909B4	8018fb24	108
func_80190A20	8018fb90	308
func_80190B54	8018fcc4	788
func_80190E68	8018ffd8	212
func_80190F3C	801900ac	620
func_801911A8	80190318	120
func_80191220	80190390	416
func_801913C0	80190530	48
func_801913F0	80190560	264
stub_joints_2	80190668	20
func_8019150C	8019067c	248
reset_joint	80190774	544
func_80191824	80190994	208
func_801918F4	80190a64	296
func_80191A1C	80190b8c	476
func_80191BF8	80190d68	360
func_80191D60	80190ed0	244
func_80191E54	80190fc4	52
func_80191E88	80190ff8	96
reset_joint_counts	80191058	40
compute_net_bounding_box	80191080	436
reset_net	80191234	464
func_80192294	80191404	104
func_801922FC	8019146c	184
make_net	80191524	372
func_80192528	80191698	380
collision_something_801926A4	80191814	1068
func_80192AD0	80191c40	396
move_bonesnet	80191dcc	112
func_80192CCC	80191e3c	716
convert_gd_verts_to_Vn	80192108	844
convert_gd_verts_to_Vtx	80192454	280
convert_net_verts	8019256c	212
move_net	8019270c	296
move_nets	80192834	120
func_8019373C	801928ac	268
func_80193848	801929b8	116
gd_print_net	80192a2c	596
reset_net_count	80192c80	24
gd_sqrt_f	80192ca0	56
gd_mat4f_lookat	80192cd8	1524
gd_scale_mat4f_by_vec3f	801932cc	196
gd_rot_mat_about_vec	80193390	196
gd_add_vec3f_to_mat4f_offset	80193454	116
gd_create_origin_lookat	801934c8	976
gd_clamp_f32	80193898	72
gd_clamp_vec3f	801938e0	272
gd_rot_2d_vec	801939f0	268
gd_rot_mat_about_row	80193afc	200
gd_absrot_mat4	80193bc4	324
gd_vec3f_magnitude	80193d08	92
gd_normalize_vec3f	80193d64	288
gd_cross_vec3f	80193e84	164
gd_dot_vec3f	80193f28	68
gd_invert_elements_mat4f	80193f6c	128
gd_inverse_mat4f	80193fec	276
gd_adjunct_mat4f	80194100	1512
gd_mat4f_det	801946e8	716
gd_3x3_det	801949b4	200
gd_2x2_det	80194a7c	68
gd_create_neg_vec_zero_first_mat_row	80194ac0	144
gd_broken_quat_to_vec3f	80194b50	292
gd_quat_rotation	80194c74	372
gd_shift_mat_up	80194de8	288
gd_create_quat_rot_mat	80194f08	572
gd_create_rot_matrix	80195144	544
gd_create_rot_mat_angular	80195364	140
gd_set_identity_mat4	801953f0	224
gd_copy_mat4f	801954d0	208
gd_rotate_and_translate_vec3f	801955a0	272
gd_mat4f_mult_vec3f	801956b0	212
gd_mult_mat4f	80195784	2424
gd_print_vec	801960fc	28
gd_print_bounding_box	80196118	28
gd_print_mtx	80196134	164
gd_print_quat	801961d8	136
gd_rot_mat_offset	80196260	392
func_80197280	801963f0	64
calc_face_normal	80196430	588
gd_make_vertex	8019667c	280
make_face_with_colour	80196794	172
make_face_with_material	80196840	108
add_4_vertices_to_face	801968ac	136
add_3_vtx_to_face	80196934	120
make_shape	801969ac	408
clear_buf_to_cr	80196b44	48
get_current_buf_char	80196b74	44
get_and_advance_buf	80196ba0	100
load_next_line_into_buf	80196c04	128
is_line_end	80196c84	56
is_white_space	80196cbc	56
scan_to_next_non_whitespace	80196cf4	236
is_next_buf_word	80196de0	224
getfloat	80196ec0	408
getint	80197058	384
Unknown80198068	801971d8	20
func_8019807C	801971ec	108
func_801980E8	80197258	108
Unknown80198154	801972c4	48
Unknown80198184	801972f4	108
scale_obj_position	80197360	200
translate_obj_position	80197428	148
scale_verts_in_shape	801974bc	136
translate_verts_in_shape	80197544	112
Unknown80198444	801975b4	224
Unknown80198524	80197694	196
Unknown801985E8	80197758	284
get_3DG1_shape	80197874	1276
get_OBJ_shape	80197d70	912
group_faces_in_mtl_grp	80198100	292
find_or_add_new_mtl	80198224	316
read_ARK_shape	80198360	1136
get_shape_from_file	801987d0	328
make_grid_shape	80198918	1692
Unknown80199E44	80198fb4	68
Unknown80199E88	80198ff8	92
make_netfromshape	80199054	188
animate_mario_head_gameover	80199110	200
animate_mario_head_normal	801991d8	784
load_mario_head	801994e8	1856
load_shapes2	80199c28	224
Unknown8019AB98	80199d08	556
Unknown8019ADC4	80199f34	256
Unknown8019AEC4	8019a034	84
get_alloc_mem_amt	8019a090	32
gd_get_ostime	8019a0b0	48
