d_use_obj	8018607c	136
set_cur_dynobj	80186104	40
d_start_group	8018612c	48
d_end_group	8018615c	260
d_addto_group	80186260	124
d_use_integer_names	801862dc	24
d_set_init_pos	801862f4	664
d_set_velocity	8018658c	312
d_get_velocity	801866c4	344
d_set_torque	8018681c	228
d_get_init_pos	80186900	392
d_get_init_rot	80186a88	396
d_set_rel_pos	80186c14	796
d_addto_rel_pos	80186f30	464
d_get_rel_pos	80187100	504
d_get_att_objgroup	801872f8	220
d_get_att_to_obj	801873d4	220
d_get_scale	801874b0	392
d_set_att_offset	80187638	452
d_set_att_to_offset	801877fc	340
d_get_att_offset	80187950	340
d_get_att_flags	80187aa4	276
d_set_world_pos	80187bb8	624
d_set_normal	80187e28	264
d_get_world_pos_ptr	80187f30	204
d_get_world_pos	80187ffc	1656
d_make_vertex	80188674	76
d_set_scale	801886c0	540
d_set_rotation	801888dc	296
d_center_of_gravity	80188a04	220
d_set_shape_offset	80188ae0	220
d_add_valptr	80188bbc	412
d_add_valproc	80188d58	184
d_link_with_ptr	80188e10	840
d_link_with	80189158	208
d_set_flags	80189228	524
d_clear_flags	80189434	376
d_set_parm_f	801895ac	556
d_set_parm_ptr	801897d8	472
d_set_obj_draw_flag	801899b0	96
d_set_type	80189a10	368
d_set_id	80189b80	296
d_set_colour_num	80189ca8	452
d_set_material	80189e6c	176
d_friction	80189f1c	220
d_set_spring	80189ff8	172
d_set_ambient	8018a0a4	220
d_set_diffuse	8018a180	304
d_set_control_type	8018a2b0	172
d_get_bounding_box	8018a35c	212
d_get_matrix	8018a430	332
d_set_matrix	8018a57c	276
d_set_rot_mtx	8018a690	216
d_get_rot_mtx_ptr	8018a768	188
d_set_i_matrix	8018a824	304
d_get_matrix_ptr	8018a954	276
d_get_i_mtx_ptr	8018aa68	212
d_calc_world_dist_btwn	8018ab3c	156
d_set_skin_weight	8018abd8	216
get_objvalue	8018acb0	184
Unknown8018B7A8	8018ad68	148
create_gui_menu	8018aec0	192
make_label	8018af80	192
make_gadget	8018b040	220
set_objvalue	8018b11c	184
set_static_gdgt_value	8018b1d4	164
adjust_gadget	8018b2c0	692
reset_gadget	8018b574	444
reset_gadgets_in_grp	8018b730	56
new_memtracker	8018b770	180
get_memtracker	8018b824	168
start_memtracker	8018b8cc	260
print_most_recent_memtracker_name	8018b9d0	72
stop_memtracker	8018ba18	364
remove_all_memtrackers	8018bb84	140
get_memtracker_by_index	8018bc10	36
print_all_memtrackers	8018bc34	184
print_all_timers	8018bcec	180
deactivate_timing	8018bda0	24
activate_timing	8018bdb8	28
remove_all_timers	8018bdd4	308
get_timer	8018bfb4	192
get_timernum	8018c0d4	108
split_timer_ptr	8018c140	220
split_all_timers	8018c21c	112
start_all_timers	8018c28c	148
start_timer	8018c320	208
restart_timer	8018c3f0	188
split_timer	8018c4ac	92
stop_timer	8018c508	216
get_scaled_timer_total	8018c5e0	72
get_timer_total	8018c628	80
fatal_print	8018c678	48
print_stack_trace	8018c6a8	112
fatal_printf	8018c718	712
imin	8018c9e0	144
imout	8018ca70	176
gd_rand_float	8018cb20	328
gd_atoi	8018cc68	352
gd_lazy_atof	8018cdc8	64
format_number_hex	8018ce08	96
format_number_decimal	8018ce68	252
sprint_val_withspecifiers	8018cfb8	672
gd_strcpy	8018d258	68
ascii_to_uppercase	8018d29c	128
gd_strdup	8018d31c	124
gd_strlen	8018d398	84
gd_strcat	8018d3ec	132
gd_str_not_equal	8018d470	168
gd_str_contains	8018d518	144
gd_feof	8018d5a8	36
gd_set_feof	8018d5cc	32
gd_fopen	8018d5ec	528
gd_fread	8018d7fc	300
gd_fclose	8018d928	28
gd_get_file_size	8018d944	28
is_newline	8018d960	56
gd_fread_line	8018d998	328
grabbable_joint_update_func	8018dae0	1736
eye_joint_update_func	8018e1a8	628
func_8018EE5C	8018e41c	284
set_joint_vecs	8018e538	208
make_joint	8018e608	512
