# kind	path	size	ROM location (MIO0 block offset and offset in it, or file offset)
texture	actors/power_meter/power_meter_four_segments.rgba16.inc.c	2048	[1950768, 160736]
texture	actors/power_meter/power_meter_full.rgba16.inc.c	2048	[1950768, 152544]
texture	actors/power_meter/power_meter_left_side.rgba16.inc.c	4096	[1950768, 144352]
texture	actors/power_meter/power_meter_one_segment.rgba16.inc.c	2048	[1950768, 166880]
texture	actors/power_meter/power_meter_right_side.rgba16.inc.c	4096	[1950768, 148448]
texture	actors/power_meter/power_meter_seven_segments.rgba16.inc.c	2048	[1950768, 154592]
texture	actors/power_meter/power_meter_six_segments.rgba16.inc.c	2048	[1950768, 156640]
texture	actors/power_meter/power_meter_three_segments.rgba16.inc.c	2048	[1950768, 162784]
texture	actors/power_meter/power_meter_two_segments.rgba16.inc.c	2048	[1950768, 164832]
texture	actors/purple_switch/purple_switch_base.rgba16.inc.c	128	[1888800, 49320]
texture	actors/purple_switch/purple_switch_exclamation_point.rgba16.inc.c	1024	[1888800, 49448]
texture	actors/sand/sand_particle.rgba16.inc.c	512	[1950768, 178896]
texture	actors/scuttlebug/scuttlebug_eye.rgba16.inc.c	2048	[1847040, 65800]
texture	actors/scuttlebug/scuttlebug_iris.rgba16.inc.c	2048	[1847040, 76040]
texture	actors/scuttlebug/scuttlebug_left_side.rgba16.inc.c	4096	[1847040, 67848]
texture	actors/scuttlebug/scuttlebug_leg.rgba16.inc.c	2048	[1847040, 78088]
texture	actors/scuttlebug/scuttlebug_right_side.rgba16.inc.c	4096	[1847040, 71944]
texture	actors/seaweed/seaweed_base.rgba16.inc.c	2048	[1658080, 38416]
texture	actors/seaweed/seaweed_lower_center.rgba16.inc.c	2048	[1658080, 36368]
texture	actors/seaweed/seaweed_tip.rgba16.inc.c	2048	[1658080, 32272]
texture	actors/seaweed/seaweed_upper_center.rgba16.inc.c	2048	[1658080, 34320]
texture	actors/skeeter/skeeter_eye.rgba16.inc.c	2048	[1658080, 144]
texture	actors/skeeter/skeeter_iris.rgba16.inc.c	256	[1658080, 2192]
texture	actors/smoke/smoke.ia16.inc.c	2048	[1233392, 29376]
texture	actors/snowman/mr_blizzard_eye.rgba16.inc.c	2048	[1291920, 46192]
texture	actors/snowman/mr_blizzard_left_side.rgba16.inc.c	4096	[1291920, 38000]
texture	actors/snowman/mr_blizzard_mitten.rgba16.inc.c	2048	[1291920, 35952]
texture	actors/snowman/mr_blizzard_mouth.rgba16.inc.c	2048	[1291920, 48240]
texture	actors/snowman/mr_blizzard_right_side.rgba16.inc.c	4096	[1291920, 42096]
texture	actors/snufit/snufit_body.rgba16.inc.c	2048	[1847040, 28896]
texture	actors/snufit/snufit_eye.rgba16.inc.c	2048	[1847040, 30944]
texture	actors/snufit/snufit_mask_strap.rgba16.inc.c	1024	[1847040, 32992]
texture	actors/snufit/snufit_mouth.rgba16.inc.c	2048	[1847040, 34016]
texture	actors/sparkle/sparkle_0.rgba16.inc.c	2048	[980848, 160912]
texture	actors/sparkle/sparkle_1.rgba16.inc.c	2048	[980848, 162960]
texture	actors/sparkle/sparkle_2.rgba16.inc.c	2048	[980848, 165008]
texture	actors/sparkle/sparkle_3.rgba16.inc.c	2048	[980848, 167056]
texture	actors/sparkle/sparkle_4.rgba16.inc.c	2048	[980848, 169104]
texture	actors/sparkle/sparkle_5.rgba16.inc.c	2048	[980848, 171152]
texture	actors/sparkle_animation/sparkle_animation_0.ia16.inc.c	2048	[980848, 207496]
texture	actors/sparkle_animation/sparkle_animation_1.ia16.inc.c	2048	[980848, 209544]
texture	actors/sparkle_animation/sparkle_animation_2.ia16.inc.c	2048	[980848, 211592]
texture	actors/sparkle_animation/sparkle_animation_3.ia16.inc.c	2048	[980848, 213640]
texture	actors/sparkle_animation/sparkle_animation_4.ia16.inc.c	2048	[980848, 215688]
texture	actors/spindrift/spindrift_face.rgba16.inc.c	2048	[1291920, 1744]
texture	actors/spindrift/spindrift_head.rgba16.inc.c	2048	[1291920, 7888]
texture	actors/spindrift/spindrift_leaf.rgba16.inc.c	2048	[1291920, 5840]
texture	actors/spindrift/spindrift_petal.rgba16.inc.c	2048	[1291920, 3792]
texture	actors/springboard/springboard_base_unused.rgba16.inc.c	2048	[1313392, 2072]
texture	actors/springboard/springboard_top_unused.rgba16.inc.c	2048	[1313392, 24]
texture	actors/star/star_eye.rgba16.inc.c	2048	[1424336, 31280]
texture	actors/star/star_surface.rgba16.inc.c	2048	[1950768, 173808]
texture	actors/stomp_smoke/stomp_smoke_0.ia16.inc.c	2048	[980848, 139592]
texture	actors/stomp_smoke/stomp_smoke_1.ia16.inc.c	2048	[980848, 141640]
texture	actors/stomp_smoke/stomp_smoke_2.ia16.inc.c	2048	[980848, 143688]
texture	actors/stomp_smoke/stomp_smoke_3.ia16.inc.c	2048	[980848, 145736]
texture	actors/stomp_smoke/stomp_smoke_4.ia16.inc.c	2048	[980848, 147784]
texture	actors/stomp_smoke/stomp_smoke_5.ia16.inc.c	2048	[980848, 149832]
texture	actors/sushi/sushi_eye.rgba16.inc.c	1024	[1141040, 38608]
texture	actors/sushi/sushi_snout.rgba16.inc.c	2048	[1141040, 36560]
texture	actors/sushi/sushi_tooth.rgba16.inc.c	128	[1141040, 39632]
texture	actors/swoop/swoop_body.rgba16.inc.c	2048	[1847040, 17008]
texture	actors/swoop/swoop_eye.rgba16.inc.c	2048	[1847040, 19056]
texture	actors/swoop/swoop_nose.rgba16.inc.c	2048	[1847040, 21104]
texture	actors/swoop/swoop_wing.rgba16.inc.c	2048	[1847040, 23152]
texture	actors/thwomp/thwomp_face.rgba16.inc.c	4096	[1071104, 39168]
texture	actors/thwomp/thwomp_surface.rgba16.inc.c	2048	[1071104, 43264]
texture	actors/toad/toad_face.rgba16.inc.c	2048	[1782576, 22816]
texture	actors/toad/toad_head.rgba16.inc.c	2048	[1782576, 24864]
texture	actors/tornado/tornado.ia16.inc.c	4096	[1141040, 75848]
texture	actors/treasure_chest/treasure_chest_front.rgba16.inc.c	4096	[1658080, 87976]
texture	actors/treasure_chest/treasure_chest_lock.rgba16.inc.c	2048	[1658080, 81832]
texture	actors/treasure_chest/treasure_chest_lock_top.rgba16.inc.c	2048	[1658080, 85928]
texture	actors/treasure_chest/treasure_chest_side.rgba16.inc.c	2048	[1658080, 83880]
texture	actors/tree/palm_tree.rgba16.inc.c	4096	[1950768, 205336]
texture	actors/tree/pine_tree.rgba16.inc.c	4096	[1950768, 196448]
texture	actors/tree/snowy_pine_tree.rgba16.inc.c	4096	[1950768, 200776]
texture	actors/tree/tree_left_side.rgba16.inc.c	4096	[1950768, 187944]
texture	actors/tree/tree_right_side.rgba16.inc.c	4096	[1950768, 192040]
texture	actors/ukiki/ukiki_butt.rgba16.inc.c	2048	[1233392, 39872]
texture	actors/ukiki/ukiki_face.rgba16.inc.c	4096	[1233392, 31680]
texture	actors/ukiki/ukiki_face_blink.rgba16.inc.c	4096	[1233392, 35776]
texture	actors/ukiki/ukiki_fur.rgba16.inc.c	2048	[1233392, 41920]
texture	actors/unagi/unagi_body.rgba16.inc.c	2048	[1141040, 44832]
texture	actors/unagi/unagi_eye.rgba16.inc.c	512	[1141040, 46880]
texture	actors/unagi/unagi_head_base.rgba16.inc.c	2048	[1141040, 47392]
texture	actors/unagi/unagi_mouth.rgba16.inc.c	128	[1141040, 49952]
texture	actors/unagi/unagi_tail.rgba16.inc.c	2048	[1141040, 50080]
texture	actors/unagi/unagi_tooth.rgba16.inc.c	512	[1141040, 49440]
texture	actors/walk_smoke/walk_smoke_0.ia16.inc.c	2048	[980848, 122528]
texture	actors/walk_smoke/walk_smoke_1.ia16.inc.c	2048	[980848, 124576]
texture	actors/walk_smoke/walk_smoke_2.ia16.inc.c	2048	[980848, 126624]
texture	actors/walk_smoke/walk_smoke_3.ia16.inc.c	2048	[980848, 128672]
texture	actors/walk_smoke/walk_smoke_4.ia16.inc.c	2048	[980848, 130720]
texture	actors/walk_smoke/walk_smoke_5.ia16.inc.c	2048	[980848, 132768]
texture	actors/walk_smoke/walk_smoke_6.ia16.inc.c	2048	[980848, 134816]
texture	actors/warp_pipe/warp_pipe_side.rgba16.inc.c	4096	[1950768, 32320]
texture	actors/warp_pipe/warp_pipe_top.rgba16.inc.c	2048	[1950768, 37224]
texture	actors/water_bubble/water_bubble.rgba16.inc.c	2048	[1113408, 65152]
texture	actors/water_mine/water_mine_left_side_unused.rgba16.inc.c	4096	[1455200, 359440]
texture	actors/water_mine/water_mine_right_side_unused.rgba16.inc.c	4096	[1455200, 363536]
texture	actors/water_mine/water_mine_spike_unused.rgba16.inc.c	2048	[1455200, 367632]
texture	actors/water_ring/water_ring.rgba16.inc.c	4096	[1658080, 74624]
texture	actors/water_splash/water_splash_0.rgba16.inc.c	4096	[980848, 173512]
texture	actors/water_splash/water_splash_1.rgba16.inc.c	4096	[980848, 177608]
texture	actors/water_splash/water_splash_2.rgba16.inc.c	4096	[980848, 181704]
texture	actors/water_splash/water_splash_3.rgba16.inc.c	4096	[980848, 185800]
texture	actors/water_splash/water_splash_4.rgba16.inc.c	4096	[980848, 189896]
texture	actors/water_splash/water_splash_5.rgba16.inc.c	4096	[980848, 193992]
texture	actors/water_splash/water_splash_6.rgba16.inc.c	4096	[980848, 198088]
texture	actors/water_splash/water_splash_7.rgba16.inc.c	4096	[980848, 202184]
texture	actors/water_wave/water_wave_0.ia16.inc.c	2048	[980848, 152408]
texture	actors/water_wave/water_wave_1.ia16.inc.c	2048	[980848, 154456]
texture	actors/water_wave/water_wave_2.ia16.inc.c	2048	[980848, 156504]
texture	actors/water_wave/water_wave_3.ia16.inc.c	2048	[980848, 158552]
texture	actors/whirlpool/whirlpool.ia16.inc.c	4096	[1141040, 75848]
texture	actors/white_particle/snow_particle.rgba16.inc.c	512	[1950768, 181920]
texture	actors/white_particle_small/small_snow_particle.rgba16.inc.c	512	[980848, 206720]
texture	actors/whomp/whomp_back.rgba16.inc.c	4096	[1700432, 115552]
texture	actors/whomp/whomp_face.rgba16.inc.c	4096	[1700432, 119648]
texture	actors/whomp/whomp_hand.rgba16.inc.c	2048	[1700432, 123744]
texture	actors/whomp/whomp_surface.rgba16.inc.c	2048	[1700432, 125792]
texture	actors/wiggler/wiggler_eye.rgba16.inc.c	2048	[1424336, 31280]
texture	actors/wiggler/wiggler_flower.rgba16.inc.c	2048	[1424336, 33328]
texture	actors/wiggler/wiggler_frown.rgba16.inc.c	2048	[1424336, 35376]
texture	actors/wiggler/wiggler_nose_left_side.rgba16.inc.c	4096	[1424336, 37424]
texture	actors/wiggler/wiggler_nose_right_side.rgba16.inc.c	4096	[1424336, 41520]
texture	actors/wiggler/wiggler_segment_left_side.rgba16.inc.c	4096	[1424336, 23088]
texture	actors/wiggler/wiggler_segment_right_side.rgba16.inc.c	4096	[1424336, 27184]
texture	actors/wooden_signpost/wooden_signpost_back.rgba16.inc.c	2048	[1950768, 182728]
texture	actors/wooden_signpost/wooden_signpost_front.rgba16.inc.c	2048	[1950768, 184776]
texture	actors/yellow_sphere/yellow_sphere.rgba16.inc.c	2048	[1071104, 64]
texture	actors/yellow_sphere_small/small_yellow_sphere.rgba16.inc.c	2048	[1071104, 64]
texture	actors/yoshi/yoshi_eye.rgba16.inc.c	512	[1345680, 116104]
texture	actors/yoshi/yoshi_eye_blink.rgba16.inc.c	512	[1345680, 116616]
texture	actors/yoshi/yoshi_nostril.rgba16.inc.c	512	[1345680, 117128]
texture	actors/yoshi_egg/yoshi_egg_0_unused.rgba16.inc.c	2048	[1071104, 22456]
texture	actors/yoshi_egg/yoshi_egg_1_unused.rgba16.inc.c	2048	[1071104, 24504]
texture	actors/yoshi_egg/yoshi_egg_2_unused.rgba16.inc.c	2048	[1071104, 26552]
texture	actors/yoshi_egg/yoshi_egg_3_unused.rgba16.inc.c	2048	[1071104, 28600]
texture	actors/yoshi_egg/yoshi_egg_4_unused.rgba16.inc.c	2048	[1071104, 30648]
texture	actors/yoshi_egg/yoshi_egg_5_unused.rgba16.inc.c	2048	[1071104, 32696]
texture	actors/yoshi_egg/yoshi_egg_6_unused.rgba16.inc.c	2048	[1071104, 34744]
texture	actors/yoshi_egg/yoshi_egg_7_unused.rgba16.inc.c	2048	[1071104, 36792]
demo	assets/demos/bbh.bin	988	[5589632]
demo	assets/demos/bitdw.bin	1412	[5595068]
demo	assets/demos/ccm.bin	1320	[5590620]
demo	assets/demos/hmc.bin	980	[5591940]
demo	assets/demos/jrb.bin	620	[5592920]
demo	assets/demos/pss.bin	748	[5594212]
demo	assets/demos/unused.bin	108	[5594960]
demo	assets/demos/wf.bin	672	[5593540]
skybox	bin/bbh_skybox.c	84288	[2973648, 0]
skybox	bin/bidw_skybox.c	131392	[3001072, 0]
skybox	bin/bitfs_skybox.c	102720	[2797152, 0]
skybox	bin/bits_skybox.c	131392	[3046624, 0]
skybox	bin/ccm_skybox.c	131392	[2702640, 0]
skybox	bin/cloud_floor_skybox.c	131392	[2893472, 0]
skybox	bin/clouds_skybox.c	84288	[2761200, 0]
skybox	bin/ssl_skybox.c	131392	[2933504, 0]
skybox	bin/water_skybox.c	131392	[2651344, 0]
skybox	bin/wdw_skybox.c	131392	[2822928, 0]
texture	levels/bbh/0.rgba16.inc.c	4096	[3459680, 0]
texture	levels/bbh/1.rgba16.inc.c	2048	[3459680, 4096]
texture	levels/bbh/2.rgba16.inc.c	2048	[3459680, 6144]
texture	levels/bbh/3.rgba16.inc.c	4096	[3459680, 8192]
texture	levels/bbh/4.rgba16.inc.c	1024	[3459680, 12288]
texture	levels/bbh/5.rgba16.inc.c	4096	[3459680, 13312]
texture	levels/bbh/6.rgba16.inc.c	1024	[3459680, 17408]
texture	levels/bitdw/0.rgba16.inc.c	2048	[4389920, 0]
texture	levels/bitdw/1.rgba16.inc.c	2048	[4389920, 2048]
texture	levels/bitdw/2.rgba16.inc.c	2048	[4389920, 4096]
texture	levels/bitdw/3.rgba16.inc.c	2048	[4389920, 6144]
texture	levels/bitfs/0.rgba16.inc.c	4096	[4440816, 0]
texture	levels/bitfs/1.rgba16.inc.c	2048	[4440816, 4096]
texture	levels/bitfs/2.rgba16.inc.c	2048	[4440816, 6144]
texture	levels/bits/0.rgba16.inc.c	4096	[4485568, 0]
texture	levels/bits/1.rgba16.inc.c	4096	[4485568, 4096]
texture	levels/bits/2.rgba16.inc.c	2048	[4485568, 8192]
texture	levels/bob/0.rgba16.inc.c	2048	[4026576, 0]
texture	levels/bob/1.rgba16.inc.c	2048	[4026576, 2048]
texture	levels/bob/2.rgba16.inc.c	2048	[4026576, 4096]
texture	levels/bob/3.rgba16.inc.c	2048	[4026576, 6144]
texture	levels/bob/4.rgba16.inc.c	2048	[4026576, 8192]
texture	levels/bowser_1/0.rgba16.inc.c	4096	[4839232, 0]
texture	levels/bowser_1/1.rgba16.inc.c	2048	[4839232, 4096]
texture	levels/bowser_1/2.rgba16.inc.c	2048	[4839232, 6144]
texture	levels/bowser_2/0.rgba16.inc.c	2048	[4884976, 0]
texture	levels/bowser_3/0.rgba16.inc.c	2048	[4889120, 0]
texture	levels/bowser_3/1.rgba16.inc.c	2048	[4889120, 2048]
texture	levels/bowser_3/2.rgba16.inc.c	4096	[4889120, 4096]
texture	levels/castle_grounds/0.rgba16.inc.c	4096	[4348384, 0]
texture	levels/castle_grounds/1.rgba16.inc.c	4096	[4348384, 4096]
texture	levels/castle_grounds/2.rgba16.inc.c	4096	[4348384, 8192]
texture	levels/castle_grounds/3.rgba16.inc.c	4096	[4348384, 51688]
texture	levels/castle_grounds/4.rgba16.inc.c	4096	[4348384, 55784]
texture	levels/castle_grounds/5.ia8.inc.c	2048	[4348384, 60136]
texture	levels/castle_inside/1.rgba16.inc.c	2048	[3608928, 2048]
texture	levels/castle_inside/10.rgba16.inc.c	2048	[3608928, 28672]
texture	levels/castle_inside/11.rgba16.inc.c	2048	[3608928, 30720]
texture	levels/castle_inside/12.rgba16.inc.c	2048	[3608928, 32768]
texture	levels/castle_inside/13.rgba16.inc.c	2048	[3608928, 34816]
texture	levels/castle_inside/14.rgba16.inc.c	2048	[3608928, 36864]
texture	levels/castle_inside/15.rgba16.inc.c	2048	[3608928, 38912]
texture	levels/castle_inside/16.ia16.inc.c	2048	[3608928, 40960]
texture	levels/castle_inside/17.rgba16.inc.c	4096	[3608928, 43008]
texture	levels/castle_inside/18.rgba16.inc.c	4096	[3608928, 47104]
texture	levels/castle_inside/19.rgba16.inc.c	4096	[3608928, 51200]
texture	levels/castle_inside/2.ia16.inc.c	4096	[3152992, 47104]
texture	levels/castle_inside/20.rgba16.inc.c	4096	[3608928, 55296]
texture	levels/castle_inside/21.rgba16.inc.c	4096	[3608928, 59392]
texture	levels/castle_inside/22.rgba16.inc.c	4096	[3608928, 63488]
texture	levels/castle_inside/23_us.rgba16.inc.c	4096	[3608928, 67584]
texture	levels/castle_inside/24_us.rgba16.inc.c	4096	[3608928, 71680]
texture	levels/castle_inside/25.rgba16.inc.c	4096	[3608928, 75776]
texture	levels/castle_inside/26.rgba16.inc.c	4096	[3608928, 79872]
texture	levels/castle_inside/27.rgba16.inc.c	4096	[3608928, 83968]
texture	levels/castle_inside/28.rgba16.inc.c	4096	[3608928, 88064]
texture	levels/castle_inside/29.rgba16.inc.c	2048	[3608928, 92160]
texture	levels/castle_inside/3.rgba16.inc.c	4096	[3608928, 8192]
texture	levels/castle_inside/30.rgba16.inc.c	2048	[3608928, 94208]
texture	levels/castle_inside/31.rgba16.inc.c	4096	[3608928, 96256]
texture	levels/castle_inside/32.rgba16.inc.c	4096	[3608928, 100352]
texture	levels/castle_inside/33.rgba16.inc.c	4096	[3608928, 104448]
texture	levels/castle_inside/34.rgba16.inc.c	4096	[3608928, 108544]
texture	levels/castle_inside/35.rgba16.inc.c	4096	[3608928, 112640]
texture	levels/castle_inside/36.rgba16.inc.c	4096	[3608928, 116736]
texture	levels/castle_inside/37.rgba16.inc.c	4096	[3608928, 120832]
texture	levels/castle_inside/38.rgba16.inc.c	4096	[3608928, 124928]
texture	levels/castle_inside/39.rgba16.inc.c	4096	[3608928, 129024]
texture	levels/castle_inside/4.rgba16.inc.c	2048	[3608928, 12288]
texture	levels/castle_inside/40.rgba16.inc.c	4096	[3608928, 133120]
texture	levels/castle_inside/5.rgba16.inc.c	4096	[3608928, 14336]
texture	levels/castle_inside/6.rgba16.inc.c	4096	[3608928, 18432]
texture	levels/castle_inside/7.rgba16.inc.c	2048	[3608928, 22528]
texture	levels/castle_inside/8.rgba16.inc.c	2048	[3608928, 24576]
texture	levels/castle_inside/9.rgba16.inc.c	2048	[3608928, 26624]
texture	levels/castle_inside/castle_light.ia16.inc.c	2048	[3287152, 47104]
texture	levels/ccm/0.rgba16.inc.c	2048	[3532656, 0]
texture	levels/ccm/1.rgba16.inc.c	256	[3532656, 2048]
texture	levels/ccm/10.rgba16.inc.c	2048	[3532656, 17152]
texture	levels/ccm/11.rgba16.inc.c	2048	[3532656, 19200]
texture	levels/ccm/12.rgba16.inc.c	2048	[3532656, 72024]
texture	levels/ccm/2.rgba16.inc.c	2048	[3532656, 2304]
texture	levels/ccm/3.rgba16.inc.c	2048	[3532656, 4352]
texture	levels/ccm/4.rgba16.inc.c	2048	[3532656, 6400]
texture	levels/ccm/5.rgba16.inc.c	2048	[1291920, 48240]
texture	levels/ccm/6.rgba16.inc.c	2048	[1291920, 46192]
texture	levels/ccm/7.rgba16.inc.c	2048	[3532656, 12544]
texture	levels/ccm/8.ia16.inc.c	512	[3532656, 14592]
texture	levels/ccm/9.ia16.inc.c	2048	[3532656, 15104]
texture	levels/cotmc/0.rgba16.inc.c	4096	[4796144, 0]
texture	levels/cotmc/1.rgba16.inc.c	2048	[4796144, 4096]
texture	levels/cotmc/2.rgba16.inc.c	2048	[4796144, 6144]
texture	levels/cotmc/3.rgba16.inc.c	2048	[4796144, 8192]
texture	levels/cotmc/4.rgba16.inc.c	2048	[4796144, 10240]
texture	levels/ddd/0.rgba16.inc.c	4096	[4622160, 0]
texture	levels/ddd/1.rgba16.inc.c	2048	[3287152, 4096]
texture	levels/ddd/2.rgba16.inc.c	2048	[4622160, 6144]
texture	levels/ddd/3.rgba16.inc.c	4096	[4622160, 8192]
texture	levels/ddd/4.rgba16.inc.c	2048	[4622160, 12288]
cake	levels/ending/cake.inc.c	153600	[4691248, 0]
texture	levels/hmc/0.rgba16.inc.c	4096	[3849184, 0]
texture	levels/hmc/1.rgba16.inc.c	4096	[3849184, 4096]
texture	levels/hmc/2.rgba16.inc.c	4096	[3849184, 8192]
texture	levels/hmc/3.rgba16.inc.c	2048	[3849184, 12288]
texture	levels/hmc/4.rgba16.inc.c	2048	[3849184, 14336]
texture	levels/hmc/5.rgba16.inc.c	2048	[3849184, 16384]
texture	levels/hmc/6.rgba16.inc.c	4096	[3849184, 18432]
texture	levels/hmc/7.rgba16.inc.c	2048	[3608928, 92160]
texture	levels/intro/0.rgba16.inc.c	2048	[2377888, 32416]
texture	levels/intro/1.rgba16.inc.c	2048	[2377888, 34464]
texture	levels/intro/2_eu_copyright.rgba16.inc.c	4096	[2377888, 46240]
texture	levels/intro/3_sh_tm.rgba16.inc.c	512	[2377888, 50336]
texture	levels/jrb/0.rgba16.inc.c	2048	[3287152, 4096]
texture	levels/jrb/1.rgba16.inc.c	4096	[4150656, 2048]
texture	levels/jrb/2.rgba16.inc.c	2048	[4150656, 6144]
texture	levels/jrb/3.rgba16.inc.c	2048	[4150656, 8192]
texture	levels/lll/0.rgba16.inc.c	2048	[4534976, 0]
texture	levels/lll/1.rgba16.inc.c	2048	[4534976, 2048]
texture	levels/lll/10.rgba16.inc.c	2048	[4534976, 20480]
texture	levels/lll/11.rgba16.inc.c	2048	[4534976, 22528]
texture	levels/lll/12.rgba16.inc.c	2048	[4534976, 24576]
texture	levels/lll/13.rgba16.inc.c	2048	[4534976, 26624]
texture	levels/lll/14.rgba16.inc.c	2048	[4534976, 28672]
texture	levels/lll/15.rgba16.inc.c	2048	[4534976, 30720]
texture	levels/lll/16.rgba16.inc.c	2048	[4534976, 32768]
texture	levels/lll/17.rgba16.inc.c	2048	[4534976, 34816]
texture	levels/lll/18.rgba16.inc.c	2048	[4534976, 36864]
texture	levels/lll/19.rgba16.inc.c	2048	[4534976, 38912]
texture	levels/lll/2.rgba16.inc.c	2048	[4534976, 4096]
texture	levels/lll/20.rgba16.inc.c	2048	[4534976, 40960]
texture	levels/lll/21.rgba16.inc.c	2048	[4534976, 43008]
texture	levels/lll/22.rgba16.inc.c	2048	[4534976, 45056]
texture	levels/lll/23.rgba16.inc.c	2048	[4534976, 47104]
texture	levels/lll/24.rgba16.inc.c	2048	[4534976, 49152]
texture	levels/lll/25.rgba16.inc.c	2048	[4534976, 51200]
texture	levels/lll/26.rgba16.inc.c	512	[4534976, 53248]
texture	levels/lll/27.ia16.inc.c	512	[3532656, 14592]
texture	levels/lll/28.rgba16.inc.c	2048	[4534976, 54272]
texture	levels/lll/29.rgba16.inc.c	2048	[4534976, 56320]
texture	levels/lll/3.rgba16.inc.c	2048	[4534976, 6144]
texture	levels/lll/30.rgba16.inc.c	2048	[4534976, 58368]
texture	levels/lll/31.rgba16.inc.c	2048	[4534976, 60416]
texture	levels/lll/32.rgba16.inc.c	2048	[4534976, 62464]
texture	levels/lll/4.rgba16.inc.c	2048	[4534976, 8192]
texture	levels/lll/5.rgba16.inc.c	2048	[4534976, 10240]
texture	levels/lll/6.rgba16.inc.c	2048	[4534976, 12288]
texture	levels/lll/7.rgba16.inc.c	2048	[3117040, 6144]
texture	levels/lll/8.rgba16.inc.c	2048	[4534976, 16384]
texture	levels/lll/9.rgba16.inc.c	2048	[4534976, 18432]
texture	levels/menu/main_menu_seg7.00018.rgba16.inc.c	2048	[2625456, 24]
texture	levels/menu/main_menu_seg7.00818.rgba16.inc.c	2048	[2625456, 2072]
texture	levels/menu/main_menu_seg7.01018.rgba16.inc.c	4096	[2625456, 4120]
texture	levels/menu/main_menu_seg7.02018.rgba16.inc.c	4096	[2625456, 8216]
texture	levels/menu/main_menu_seg7.03468.rgba16.inc.c	2048	[2625456, 13416]
texture	levels/menu/main_menu_seg7.03C68.rgba16.inc.c	2048	[2625456, 15464]
texture	levels/menu/main_menu_seg7.04468.rgba16.inc.c	2048	[2625456, 17512]
texture	levels/menu/main_menu_seg7.04C68.rgba16.inc.c	2048	[2625456, 19560]
texture	levels/menu/main_menu_seg7.05468.rgba16.inc.c	2048	[2625456, 21608]
texture	levels/menu/main_menu_seg7.06328.rgba16.inc.c	2048	[2625456, 25384]
texture	levels/menu/main_menu_seg7.06B28.rgba16.inc.c	2048	[2625456, 27432]
texture	levels/menu/main_menu_seg7.073D0.rgba16.inc.c	512	[2625456, 29648]
texture	levels/menu/main_menu_seg7.075D0.rgba16.inc.c	512	[2625456, 30160]
texture	levels/menu/main_menu_seg7.077D0.rgba16.inc.c	512	[2625456, 30672]
texture	levels/menu/main_menu_seg7.079D0.rgba16.inc.c	512	[2625456, 31184]
texture	levels/menu/main_menu_seg7.07BD0.rgba16.inc.c	512	[2625456, 31696]
texture	levels/menu/main_menu_seg7.07DD0.rgba16.inc.c	512	[2625456, 32208]
texture	levels/menu/main_menu_seg7.07FD0.rgba16.inc.c	512	[2625456, 32720]
texture	levels/menu/main_menu_seg7.081D0.rgba16.inc.c	512	[2625456, 33232]
texture	levels/menu/main_menu_seg7.083D0.rgba16.inc.c	512	[2625456, 33744]
texture	levels/menu/main_menu_seg7.085D0.rgba16.inc.c	512	[2625456, 34256]
texture	levels/menu/main_menu_seg7.087D0.rgba16.inc.c	512	[2625456, 34768]
texture	levels/menu/main_menu_seg7.089D0.rgba16.inc.c	512	[2625456, 35280]
texture	levels/menu/main_menu_seg7.08BD0.rgba16.inc.c	512	[2625456, 35792]
texture	levels/menu/main_menu_seg7.08DD0.rgba16.inc.c	512	[2625456, 36304]
texture	levels/menu/main_menu_seg7.08FD0.rgba16.inc.c	512	[2625456, 36816]
texture	levels/menu/main_menu_seg7.091D0.rgba16.inc.c	512	[2625456, 37328]
texture	levels/menu/main_menu_seg7.093D0.rgba16.inc.c	512	[2625456, 37840]
texture	levels/menu/main_menu_seg7.095D0.rgba16.inc.c	512	[2625456, 38352]
texture	levels/menu/main_menu_seg7.097D0.rgba16.inc.c	512	[2625456, 38864]
texture	levels/menu/main_menu_seg7.099D0.rgba16.inc.c	512	[2625456, 39376]
texture	levels/menu/main_menu_seg7.09BD0.rgba16.inc.c	512	[2625456, 39888]
texture	levels/menu/main_menu_seg7.09DD0.rgba16.inc.c	512	[2625456, 40400]
texture	levels/menu/main_menu_seg7.09FD0.rgba16.inc.c	512	[2625456, 40912]
texture	levels/menu/main_menu_seg7.0A1D0.rgba16.inc.c	512	[934640, 20480]
texture	levels/menu/main_menu_seg7.0A3D0.rgba16.inc.c	512	[2625456, 41936]
texture	levels/menu/main_menu_seg7.0A5D0.rgba16.inc.c	512	[2625456, 42448]
texture	levels/menu/main_menu_seg7.0A7D0.rgba16.inc.c	512	[2625456, 42960]
texture	levels/menu/main_menu_seg7.0A9D0.rgba16.inc.c	512	[2625456, 43472]
texture	levels/menu/main_menu_seg7.0AC48.ia8.inc.c	64	[2625456, 44104]
texture	levels/menu/main_menu_seg7.0AC88.ia8.inc.c	64	[2625456, 44168]
texture	levels/menu/main_menu_seg7.0ACC8.ia8.inc.c	64	[2625456, 44232]
texture	levels/menu/main_menu_seg7.0AD08.ia8.inc.c	64	[2625456, 44296]
texture	levels/menu/main_menu_seg7.0AD48.ia8.inc.c	64	[2625456, 44360]
texture	levels/menu/main_menu_seg7.0AD88.ia8.inc.c	64	[2625456, 44424]
texture	levels/menu/main_menu_seg7.0ADC8.ia8.inc.c	64	[2625456, 44488]
